Address,Price,Date,Url,Lat,Lon,LSOACode,LowerLayerSuperOutputArea,ConstituencyCode
16 Mull Close,139950,2019-11-30,https://www.rightmove.co.uk/property-for-sale/property-87041126.html,52.4031606069846,-2.02729528544045,E01009161,Birmingham 125F,E05011136
"6 old acre drive, Handsworth",169950,2019-11-20,https://www.rightmove.co.uk/property-for-sale/property-86771069.html,52.501140844337,-1.94250501224727,E01033635,Birmingham 039H,E05011168
"Abbeyfield Road, Birmingham",159950,2020-01-19,https://www.rightmove.co.uk/property-for-sale/property-65973744.html,52.53981017952,-1.85310544013331,E01009403,Birmingham 020A,E05011161
"Abbeyfield Road, Birmingham",165000,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-65973744.html,52.53981017952,-1.85310544013331,E01009403,Birmingham 020A,E05011161
"Addison Road, Kings Heath, Birmingham, West Midlands, B14",200000,2019-11-04,https://www.rightmove.co.uk/property-for-sale/property-74238001.html,52.4311620068579,-1.89038291846771,E01009175,Birmingham 104A,E05011130
"Admington Road, Birmingham",125000,2019-11-18,https://www.rightmove.co.uk/property-for-sale/property-75344323.html,52.4675874590334,-1.7745936650744,E01009321,Birmingham 069C,E05011137
"Admington Road, Birmingham, B33",160000,2019-11-06,https://www.rightmove.co.uk/property-for-sale/property-66215031.html,52.469030584112,-1.77708878131743,E01009322,Birmingham 069D,E05011137
"Albert Road, Birmingham",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-63318129.html,52.5186899554745,-1.85803898660855,E01009412,Birmingham 030C,E05011173
"Albert Road, Erdington, Birmingham, West Midlands, B23",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73699216.html,52.5186899554745,-1.85803898660855,E01009412,Birmingham 030C,E05011173
"Alcester Road South, BIRMINGHAM",160000,2019-12-26,https://www.rightmove.co.uk/property-for-sale/property-74092960.html,52.4086840252098,-1.88735143906689,E01008947,Birmingham 122C,E05011146
"Alcester Road South, BIRMINGHAM",165000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83043308.html,52.4086840252098,-1.88735143906689,E01008947,Birmingham 122C,E05011146
"Alcester Road South, Kings Heath",165000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-72944488.html,52.4086840252098,-1.88735143906689,E01008947,Birmingham 122C,E05011146
"Alder Road, Balsall Heath, Birmingham, B12",179950,2019-09-28,https://www.rightmove.co.uk/property-for-sale/property-83350841.html,52.4513774097428,-1.87797262568404,E01033648,Birmingham 084F,E05011170
"Alderpits Road, Shard End",160000,2019-11-12,https://www.rightmove.co.uk/property-for-sale/property-73377499.html,52.4989565000964,-1.77148737241398,E01009304,Birmingham 046A,E05011165
"Aldershaw Road, Birmingham",190000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-81437741.html,52.4582963767699,-1.8077540490319,E01008885,Birmingham 076A,E05011169
"Aldershaw Road, Birmingham",200000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-85076237.html,52.4595544897049,-1.80745423093425,E01008885,Birmingham 076A,E05011169
"Aldershaw Road, Birmingham, B26",200000,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-64968516.html,52.4595544897049,-1.80745423093425,E01008885,Birmingham 076A,E05011169
"Aldridge Road, Perry Barr, Birmingham, B44",160000,2020-01-19,https://www.rightmove.co.uk/property-for-sale/property-86148404.html,52.5308654995327,-1.89573705831342,E01009232,Birmingham 022D,E05011150
"Alexandra Road, Birmingham, B21",139995,2019-09-08,https://www.rightmove.co.uk/property-for-sale/property-63903636.html,52.5016807354369,-1.94353550531222,E01033635,Birmingham 039H,E05011168
"Allendale Road, Birmingham, B25",180000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-82545704.html,52.466686126852,-1.82655873752693,E01008882,Birmingham 066A,E05011182
"Almond Croft, Birmingham B42",175000,2020-01-19,https://www.rightmove.co.uk/property-for-sale/property-67697229.html,52.5346658801764,-1.92904586749081,E01009237,Birmingham 024A,E05011160
"Almond Croft, Birmingham, B42",NULL,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-82355249.html,52.5346658801764,-1.92904586749081,E01009237,Birmingham 024A,E05011160
"Almond Croft, Birmingham, B42",174950,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-82355249.html,52.5346658801764,-1.92904586749081,E01009237,Birmingham 024A,E05011160
"Alvechurch Road, Northfield, Birmingham, West Midlands, B31",200000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-74147272.html,52.3898513493127,-1.95895949279941,E01009217,Birmingham 131E,E05011152
"Alvechurch Road, West Heath, Birmingham, B31 3PW",190000,2020-01-21,https://www.rightmove.co.uk/property-for-sale/property-67741170.html,52.3942572367553,-1.96115976489088,E01009216,Birmingham 131D,E05011152
"Alwold Road, Weoley Castle",140000,2019-11-10,https://www.rightmove.co.uk/property-for-sale/property-74815963.html,52.4414579685189,-1.97156354058682,E01009500,Birmingham 095E,E05011184
"Alwold Road, Weoley Castle",150000,2019-10-21,https://www.rightmove.co.uk/property-for-sale/property-74815963.html,52.4414579685189,-1.97156354058682,E01009500,Birmingham 095E,E05011184
"Alwold Road, Weoley Castle, B29",120000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-65649495.html,52.4431625124321,-1.95935164475803,E01009291,Birmingham 095D,E05011184
"Alwold Road, Weoley Castle, Birmingham, Selly Oak, B29",150000,2019-12-18,https://www.rightmove.co.uk/property-for-sale/property-66185847.html,52.4431625124321,-1.95935164475803,E01009291,Birmingham 095D,E05011184
"Alwold Road, Weoley Castle, Birmingham, West Midlands, B29",190000,2020-01-05,https://www.rightmove.co.uk/property-for-sale/property-87995765.html,52.4431625124321,-1.95935164475803,E01009291,Birmingham 095D,E05011184
"Amberley Grove, Birmingham, B6",160000,2019-10-23,https://www.rightmove.co.uk/property-for-sale/property-60719742.html,52.5181725886504,-1.87778805474864,E01008915,Birmingham 030A,E05011121
"Amberley Grove, Birmingham, B6",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-60719742.html,52.5181725886504,-1.87778805474864,E01008915,Birmingham 030A,E05011121
"Amberley Grove, Erdington, Birmingham, West Midlands, B6",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73497934.html,52.5181725886504,-1.87778805474864,E01008915,Birmingham 030A,E05011121
"Amblecote Avenue, Great Barr, Birmingham",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64381761.html,52.5494743604965,-1.89554560178333,E01009225,Birmingham 013B,E05011159
"Anchor Crescent, Birmingham, B18",175000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-59596893.html,52.4919634134483,-1.92837795192079,E01009348,Birmingham 047A,E05011168
"Anderson Road, Birmingham, West Midlands, B23",170000,2020-01-11,https://www.rightmove.co.uk/property-for-sale/property-75586525.html,52.5309054196885,-1.8493024056325,E01009407,Birmingham 020E,E05011135
"Anderson Road, Erdington, Birmingham, West Midlands, B23",170000,2019-11-20,https://www.rightmove.co.uk/property-for-sale/property-75586525.html,52.5309054196885,-1.8493024056325,E01009407,Birmingham 020E,E05011135
"Anderton Road, Sparkbrook",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73672342.html,52.4627794296784,-1.86395872422161,E01033650,Birmingham 077F,E05011170
"Ansell Road, Birmingham",185000,2019-11-14,https://www.rightmove.co.uk/property-for-sale/property-66375270.html,52.5099535223142,-1.84510105835858,E01009400,Birmingham 031E,E05011139
"Ansell Road, Erdington, Birmingham",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-71795665.html,52.509954483785,-1.8458377611425,E01009400,Birmingham 031E,E05011139
"Antrobus Road, Boldmere",200000,2019-12-06,https://www.rightmove.co.uk/property-for-sale/property-87231170.html,52.5461810727158,-1.84379407248783,E01009474,Birmingham 010F,E05011179
"Ardath Road, Kings Norton",150000,2019-10-03,https://www.rightmove.co.uk/property-for-sale/property-65050470.html,52.4042180849741,-1.92381597057969,E01009120,Birmingham 123D,E05011149
"Arden Road, Aston, Birmingham",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83564465.html,52.5066845101153,-1.89785676241529,E01009061,Birmingham 033E,E05011121
"Ardencote Road, Birmingham",175000,2019-11-24,https://www.rightmove.co.uk/property-for-sale/property-73307851.html,52.4257594930653,-1.88157266902089,E01008936,Birmingham 111C,E05011124
"Ardencote Road, Birmingham",180000,2019-10-21,https://www.rightmove.co.uk/property-for-sale/property-73307851.html,52.4257594930653,-1.88157266902089,E01008936,Birmingham 111C,E05011124
"Arkley Road, Hall Green",164950,2019-10-15,https://www.rightmove.co.uk/property-for-sale/property-83577518.html,52.4287561076471,-1.83200195908173,E01009033,Birmingham 103F,E05011140
"Arkley Road, Hall Green",169950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83577518.html,52.4287561076471,-1.83200195908173,E01009033,Birmingham 103F,E05011140
"Arlington Rd, Warstock, Birmingham, West Midlands, B14",165000,2019-11-10,https://www.rightmove.co.uk/property-for-sale/property-74386291.html,52.4110961095307,-1.87235013183497,E01008942,Birmingham 117A,E05011146
"Arlington Rd, Warstock, Birmingham, West Midlands, B14",175000,2019-09-27,https://www.rightmove.co.uk/property-for-sale/property-74386291.html,52.4110961095307,-1.87235013183497,E01008942,Birmingham 117A,E05011146
"Arthur Street, BIRMINGHAM",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-63906771.html,52.4722255011656,-1.86981826204593,E01009379,Birmingham 071E,E05011127
"Ashcroft Grove, Birmingham",150000,2019-12-22,https://www.rightmove.co.uk/property-for-sale/property-75173362.html,52.5131626510779,-1.90432526430573,E01033621,Birmingham 035G,E05011125
"Ashill Road, Rednal, Birmingham",160000,2019-10-29,https://www.rightmove.co.uk/property-for-sale/property-74151073.html,52.3930049131902,-2.00392369650545,E01009167,Birmingham 130C,E05011164
"Ashill Road, Rednal, Birmingham",165000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73946704.html,52.3930049131902,-2.00392369650545,E01009167,Birmingham 130C,E05011164
"Asholme Close, Biringham, Birmingham, West Midlands, B36",165000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-65071515.html,52.5024598465146,-1.82229334321813,E01009082,Birmingham 044A,E05011131
"Asholme Close, Birmingham",165000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-65004555.html,52.5024598465146,-1.82229334321813,E01009082,Birmingham 044A,E05011131
"Asholme Close, Birmingham, B36",160000,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-65956299.html,52.5024598465146,-1.82229334321813,E01009082,Birmingham 044A,E05011131
"Asholme Close, Birmingham, B36",165000,2019-10-27,https://www.rightmove.co.uk/property-for-sale/property-75054031.html,52.5024598465146,-1.82229334321813,E01009082,Birmingham 044A,E05011131
"Asquith Road, Ward End, Birmingham, West Midlands, B8",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-76044551.html,52.4941117652326,-1.83086966910276,E01009486,Birmingham 044E,E05011183
"Atlantic Road, BIRMINGHAM",180000,2019-12-26,https://www.rightmove.co.uk/property-for-sale/property-87787832.html,52.5458702940716,-1.88670645206092,E01009226,Birmingham 017A,E05011159
"Audley Road, BIRMINGHAM",155000,2019-12-20,https://www.rightmove.co.uk/property-for-sale/property-87587834.html,52.4878642244686,-1.80217644128339,E01009094,Birmingham 054C,E05011138
"Audley Road, Birmingham, West Midlands, B33",170000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-65120943.html,52.4878698367479,-1.8055635688147,E01009092,Birmingham 054A,E05011138
"Austin Close, Birmingham, West Midlands, B27",165000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83764298.html,52.4512903719932,-1.81161029562171,E01008893,Birmingham 089D,E05011169
"Baldmoor Lake Road, Birmingham",185000,2019-10-19,https://www.rightmove.co.uk/property-for-sale/property-65858619.html,52.5352140608188,-1.84427520513007,E01009002,Birmingham 023A,E05011135
"Baltimore Road, Birmingham",150000,2019-12-22,https://www.rightmove.co.uk/property-for-sale/property-76212277.html,52.5291792345446,-1.92448510799224,E01009240,Birmingham 024C,E05011160
"Bandywood Road, Birmingham",145000,2019-09-29,https://www.rightmove.co.uk/property-for-sale/property-85104269.html,52.5577412905092,-1.89139598579872,E01009222,Birmingham 008B,E05011159
"Bankes Road, BIRMINGHAM, West Midlands",180000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-84695138.html,52.4729170201506,-1.84670308068134,E01009331,Birmingham 139D,E05011167
"Barn Croft, Birmingham, B32",160000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-65130495.html,52.4394820241913,-1.98083247338297,E01008924,Birmingham 101A,E05011123
"Barnwood Road, Birmingham, West Midlands, B32",160000,2019-11-14,https://www.rightmove.co.uk/property-for-sale/property-86312081.html,52.4518876424622,-1.97744277575885,E01009073,Birmingham 085A,E05011144
"Barnwood Road, Quinton",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64133310.html,52.4518876424622,-1.97744277575885,E01009073,Birmingham 085A,E05011144
"Barnwood Road, Quinton, Birmingham, West Midlands, B32",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83702312.html,52.4518876424622,-1.97744277575885,E01009073,Birmingham 085A,E05011144
"Barrows Lane, Birmingham, B26",170000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-74211709.html,52.4697954961493,-1.80284618263833,E01009518,Birmingham 067D,E05011185
"Barrows Lane, Birmingham, B26",200000,2019-10-21,https://www.rightmove.co.uk/property-for-sale/property-65904216.html,52.4624066626936,-1.79287073400099,E01009312,Birmingham 072A,E05011166
"Bayford Avenue, Northfield, Birmingham, West Midlands, B31",150000,2019-12-18,https://www.rightmove.co.uk/property-for-sale/property-75518539.html,52.3889581277265,-1.98232344244832,E01009163,Birmingham 129B,E05011152
"Bayford Avenue, Northfield, Birmingham, West Midlands, B31",160000,2019-11-16,https://www.rightmove.co.uk/property-for-sale/property-75518539.html,52.3889581277265,-1.98232344244832,E01009163,Birmingham 129B,E05011152
"Beaconsfield Road, Balsall Heath, Birmingham, B12",190000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-81237137.html,52.4543591573724,-1.89356289034378,E01009182,Birmingham 092A,E05011122
"Beauchamp Road, Billesley, Birmingham",160000,2019-10-05,https://www.rightmove.co.uk/property-for-sale/property-65551809.html,52.4209781538326,-1.86599874411332,E01008938,Birmingham 111D,E05011124
"Beckbury Road, Birmingham",159900,2019-11-20,https://www.rightmove.co.uk/property-for-sale/property-86607185.html,52.4387603754197,-1.96921160491558,E01009501,Birmingham 101B,E05011184
"Beckbury Road, Birmingham",164000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-83282513.html,52.4387603754197,-1.96921160491558,E01009501,Birmingham 101B,E05011184
"Beckbury Road, Birmingham",169000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-83282513.html,52.4387603754197,-1.96921160491558,E01009501,Birmingham 101B,E05011184
"Beechdale Avenue, Great Barr, B44",200000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-65305857.html,52.552168539616,-1.89244208825636,E01009224,Birmingham 008C,E05011159
"Beechdale Avenue, Great Barr, Birmingham, West Midlands, B44",200000,2019-10-17,https://www.rightmove.co.uk/property-for-sale/property-65773461.html,52.5524385019664,-1.89273639664538,E01009224,Birmingham 008C,E05011159
"Beechmore Road, BIRMINGHAM",200000,2020-01-19,https://www.rightmove.co.uk/property-for-sale/property-87109385.html,52.4570121892601,-1.79260168556151,E01009316,Birmingham 081B,E05011166
"Bell Lane, Tile Cross, Birmingham",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64027668.html,52.4725002514374,-1.75852201957117,E01009302,Birmingham 069A,E05011138
"Bellevue Road, Birmingham",200000,2019-12-20,https://www.rightmove.co.uk/property-for-sale/property-67159848.html,52.4651838809593,-1.78741161828565,E01009324,Birmingham 072B,E05011166
"Belvidere Gardens, Birmingham",170000,2019-12-26,https://www.rightmove.co.uk/property-for-sale/property-73652260.html,52.4522653391533,-1.86766977555886,E01009396,Birmingham 082D,E05011171
"Belvidere Gardens, Birmingham",175000,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-73652260.html,52.4522653391533,-1.86766977555886,E01009396,Birmingham 082D,E05011171
"Belvidere Gardens, Birmingham",190000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73652260.html,52.4522653391533,-1.86766977555886,E01009396,Birmingham 082D,E05011171
"Belvidere Gardens, Birmingham, B11",155000,2019-12-10,https://www.rightmove.co.uk/property-for-sale/property-65020353.html,52.4522653391533,-1.86766977555886,E01009396,Birmingham 082D,E05011171
"Belvidere Gardens, Birmingham, B11",165000,2019-10-13,https://www.rightmove.co.uk/property-for-sale/property-65020353.html,52.4522653391533,-1.86766977555886,E01009396,Birmingham 082D,E05011171
"Belvidere Gardens, Birmingham, B11",180000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-65020353.html,52.4522653391533,-1.86766977555886,E01009396,Birmingham 082D,E05011171
"Benedon Road, Birmingham",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73659163.html,52.4620352877305,-1.78624931516574,E01009316,Birmingham 081B,E05011166
"Benedon Road, Birmingham, B26",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-61006344.html,52.4651886107903,-1.79006104866754,E01009324,Birmingham 072B,E05011166
"Benedon Road, Birmingham, B26",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-79973423.html,52.4620352877305,-1.78624931516574,E01009316,Birmingham 081B,E05011166
"Bent Avenue, Quinton, Birmingham, West Midlands, B32",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-84369257.html,52.4595308289609,-1.98965425141711,E01009256,Birmingham 085D,E05011163
"Benton Road, Birmingham, B11",160000,2019-11-10,https://www.rightmove.co.uk/property-for-sale/property-66229428.html,52.459093376258,-1.86382289167518,E01009372,Birmingham 082A,E05011170
"Berrowside Road, Birmingham",167000,2020-01-09,https://www.rightmove.co.uk/property-for-sale/property-84844652.html,52.4962400807801,-1.76163263562364,E01009308,Birmingham 046C,E05011165
"Berrowside Road, Birmingham",168000,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-84844652.html,52.4962400807801,-1.76163263562364,E01009308,Birmingham 046C,E05011165
"Berrowside Road, Birmingham",170000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-84844652.html,52.4962400807801,-1.76163263562364,E01009308,Birmingham 046C,E05011165
"Berrowside Road, Shard End, B34",167000,2020-01-11,https://www.rightmove.co.uk/property-for-sale/property-75313348.html,52.4962400807801,-1.76163263562364,E01009308,Birmingham 046C,E05011165
"Berrowside Road, Shard End, B34",168000,2019-11-06,https://www.rightmove.co.uk/property-for-sale/property-75313348.html,52.4962400807801,-1.76163263562364,E01009308,Birmingham 046C,E05011165
"Besford Grove, Northfield",145000,2019-11-30,https://www.rightmove.co.uk/property-for-sale/property-75855199.html,52.4110743779035,-1.98746013279938,E01009172,Birmingham 119A,E05011119
"Beverley Grove, Birmingham",200000,2019-12-26,https://www.rightmove.co.uk/property-for-sale/property-84688262.html,52.4540323863231,-1.78525793444844,E01009315,Birmingham 081A,E05011166
"Bewlys Avenue, Handsworth Wood",200000,2019-10-11,https://www.rightmove.co.uk/property-for-sale/property-85526936.html,52.5255918349189,-1.93937797620872,E01032591,Birmingham 133F,E05011143
"Birdbrook Road, Birmingham, B44",156500,2019-11-26,https://www.rightmove.co.uk/property-for-sale/property-65681253.html,52.5420098874458,-1.89231940916212,E01009227,Birmingham 013C,E05011159
"Birdbrook Road, Birmingham, B44",160000,2019-10-15,https://www.rightmove.co.uk/property-for-sale/property-65681253.html,52.5420098874458,-1.89231940916212,E01009227,Birmingham 013C,E05011159
"Birdbrook Road, Great Barr, Birmingham",165000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64891479.html,52.5420098874458,-1.89231940916212,E01009227,Birmingham 013C,E05011159
"BIRMINGHAM, Woodgate Lane",175000,2019-09-11,https://www.rightmove.co.uk/property-for-sale/property-84100619.html,52.4430788926561,-2.01260839826985,E01008921,Birmingham 094C,E05011123
"BIRMINGHAM, Woodgate Lane",179950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-84100619.html,52.4430788926561,-2.01260839826985,E01008921,Birmingham 094C,E05011123
"Bishops Close, Erdington, Birmingham",195000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-62693472.html,52.5150985367587,-1.86188185813942,E01009414,Birmingham 030E,E05011173
"Blake Lane, Birmingham, B9",160000,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-64840887.html,52.4767764955395,-1.8419783192607,E01009343,Birmingham 063E,E05011127
"Blake Lane, Birmingham, B9",170000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-64840887.html,52.4767764955395,-1.8419783192607,E01009343,Birmingham 063E,E05011127
"Blake Lane, Birmingham, B9",190000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64840887.html,52.4767764955395,-1.8419783192607,E01009343,Birmingham 063E,E05011127
"Blakemere Avenue, Birmingham, B25",180000,2019-12-06,https://www.rightmove.co.uk/property-for-sale/property-60836472.html,52.4689061663455,-1.80873831910469,E01009521,Birmingham 067E,E05011185
"Blakemere Avenue, Birmingham, B25",185000,2019-10-21,https://www.rightmove.co.uk/property-for-sale/property-60836472.html,52.4689061663455,-1.80873831910469,E01009521,Birmingham 067E,E05011185
"Blakemere Avenue, Birmingham, B25",187500,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-60836472.html,52.4689061663455,-1.80873831910469,E01009521,Birmingham 067E,E05011185
"Blakemore Close, Birmingham",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-72671864.html,52.4455039173166,-1.97347359723099,E01009500,Birmingham 095E,E05011184
"Blakesley Road, Birmingham, B25",160000,2019-10-19,https://www.rightmove.co.uk/property-for-sale/property-82443443.html,52.4736801951906,-1.81460645589103,E01008897,Birmingham 067B,E05011186
"Blandford Road, Quinton, Birmingham, B32 2LP",150000,2020-01-19,https://www.rightmove.co.uk/property-for-sale/property-88290224.html,52.4538653857898,-1.9771474694158,E01009074,Birmingham 085B,E05011144
"Blithfield Grove, Erdington, Birmingham",169950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-81369428.html,52.5297813863471,-1.81717138971147,E01009005,Birmingham 025A,E05011135
"Blythsford Road, Hall Green",180000,2019-12-06,https://www.rightmove.co.uk/property-for-sale/property-84093542.html,52.4151902032726,-1.838522542775,E01009041,Birmingham 132C,E05011141
"Blythsford Road, Hall Green",189950,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-84093542.html,52.4151902032726,-1.838522542775,E01009041,Birmingham 132C,E05011141
"Blythsford Road, Hall Green",199950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-84093542.html,52.4151902032726,-1.838522542775,E01009041,Birmingham 132C,E05011141
"Booths Farm Road, Birmingham",190000,2019-09-11,https://www.rightmove.co.uk/property-for-sale/property-84653093.html,52.5390660741593,-1.92137199493339,E01009247,Birmingham 016E,E05011160
"Booths Farm Road, Great Barr",185000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-65908630.html,52.5390660741593,-1.92137199493339,E01009247,Birmingham 016E,E05011160
"Booths Farm Road, Great Barr",195000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-65908630.html,52.5390660741593,-1.92137199493339,E01009247,Birmingham 016E,E05011160
"Booths Lane, Great Barr",195000,2020-01-19,https://www.rightmove.co.uk/property-for-sale/property-76863511.html,52.5426521224179,-1.90765270444359,E01009244,Birmingham 019C,E05011159
"Booths Lane, Great Barr, Birmingham B42 2AA",175000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-74643049.html,52.5426521224179,-1.90765270444359,E01009244,Birmingham 019C,E05011159
"Boyleston Road, Acocks Green, Birmingham, West Midlands, B28",175000,2020-01-19,https://www.rightmove.co.uk/property-for-sale/property-67716699.html,52.4257036474312,-1.83495474878335,E01009035,Birmingham 108C,E05011140
"Brabazon Grove, Birmingham, B35 6DT",160000,2020-01-11,https://www.rightmove.co.uk/property-for-sale/property-65767590.html,52.5190508357397,-1.79717331536037,E01009101,Birmingham 029D,E05011132
"Brabazon Grove, Birmingham, B35 6DT",165000,2019-10-15,https://www.rightmove.co.uk/property-for-sale/property-65767590.html,52.5190508357397,-1.79717331536037,E01009101,Birmingham 029D,E05011132
"Brabazon Grove, Castle Vale",160000,2020-01-11,https://www.rightmove.co.uk/property-for-sale/property-66418410.html,52.5190508357397,-1.79717331536037,E01009101,Birmingham 029D,E05011132
"Brabazon Grove, Castle Vale",165000,2019-11-14,https://www.rightmove.co.uk/property-for-sale/property-66418410.html,52.5190508357397,-1.79717331536037,E01009101,Birmingham 029D,E05011132
"Bracebridge Road, Birmingham",179950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-63175278.html,52.5105769485459,-1.84067857070399,E01008998,Birmingham 031A,E05011139
"Bracebridge Road, Erdington, Birmingham, West Midlands, B24",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73678099.html,52.5105769485459,-1.84067857070399,E01008998,Birmingham 031A,E05011139
"Brackenfield Road, Great Barr",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73512241.html,52.5531679014318,-1.90468097650491,E01009223,Birmingham 013A,E05011159
"Bradshaw Avenue, Birmingham",130000,2019-12-30,https://www.rightmove.co.uk/property-for-sale/property-87784637.html,52.4014447978737,-1.94924816646959,E01009118,Birmingham 127E,E05011148
"Bramley Road, Acocks Green",75000,2019-11-06,https://www.rightmove.co.uk/property-for-sale/property-86354726.html,52.4542725641884,-1.82160415375022,E01008890,Birmingham 089A,E05011118
"Bramley Road, Acocks Green",150000,2019-11-06,https://www.rightmove.co.uk/property-for-sale/property-86354801.html,52.4542725641884,-1.82160415375022,E01008890,Birmingham 089A,E05011118
"Brandon Grove, Longbridge, Birmingham, B31",185000,2019-09-28,https://www.rightmove.co.uk/property-for-sale/property-84125714.html,52.3912944126673,-1.9758569141197,E01009168,Birmingham 131B,E05011152
"Brandon Grove, Longbridge, Birmingham, B31",190000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-84125714.html,52.3912944126673,-1.9758569141197,E01009168,Birmingham 131B,E05011152
"Brandon Grove, Longbridge, Birmingham, B31 4RX",180000,2020-01-07,https://www.rightmove.co.uk/property-for-sale/property-86518466.html,52.3912944126673,-1.9758569141197,E01009168,Birmingham 131B,E05011152
"Brandon Grove, Longbridge, Birmingham, B31 4RX",185000,2019-11-12,https://www.rightmove.co.uk/property-for-sale/property-86518466.html,52.3912944126673,-1.9758569141197,E01009168,Birmingham 131B,E05011152
"Brandon Road, Birmingham",180000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-74816275.html,52.441368996696,-1.85210845436134,E01009043,Birmingham 097B,E05011140
"Brandon Road, Birmingham",185000,2019-10-17,https://www.rightmove.co.uk/property-for-sale/property-74816275.html,52.441368996696,-1.85210845436134,E01009043,Birmingham 097B,E05011140
"Brandon Road, Hall Green",175000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-84419765.html,52.441368996696,-1.85210845436134,E01009043,Birmingham 097B,E05011140
"Brandon Road, Hall Green",190000,2019-10-29,https://www.rightmove.co.uk/property-for-sale/property-86039726.html,52.441368996696,-1.85210845436134,E01009043,Birmingham 097B,E05011140
"Brandon Road, Hall Green, Birmingham, West Midlands, B28",180000,2019-12-06,https://www.rightmove.co.uk/property-for-sale/property-65639949.html,52.441368996696,-1.85210845436134,E01009043,Birmingham 097B,E05011140
